Date,Product,Region,Sales
2023-05-18,Product D,West,696
2023-05-18,Product E,North,757
2023-05-18,Product E,South,934
2023-05-18,Product E,East,653
2023-05-18,Product E,West,473
2023-05-19,Product A,North,736
2023-05-19,Product A,South,266
2023-05-19,Product A,East,852
2023-05-19,Product A,West,558
2023-05-19,Product B,North,379
2023-05-19,Product B,South,799
2023-05-19,Product B,East,401
2023-05-19,Product B,West,630
2023-05-19,Product C,North,679
2023-05-19,Product C,South,317
2023-05-19,Product C,East,201
2023-05-19,Product C,West,653
2023-05-19,Product D,North,387
2023-05-19,Product D,South,266
2023-05-19,Product D,East,720
2023-05-19,Product D,West,135
2023-05-19,Product E,North,843
2023-05-19,Product E,South,840
2023-05-19,Product E,East,452
2023-05-19,Product E,West,775
2023-05-20,Product A,North,998
2023-05-20,Product A,South,172
2023-05-20,Product A,East,747
2023-05-20,Product A,West,452
2023-05-20,Product B,North,990
2023-05-20,Product B,South,169
2023-05-20,Product B,East,524
2023-05-20,Product B,West,807
2023-05-20,Product C,North,880
2023-05-20,Product C,South,660
2023-05-20,Product C,East,927
2023-05-20,Product C,West,741
2023-05-20,Product D,North,616
2023-05-20,Product D,South,527
2023-05-20,Product D,East,638
2023-05-20,Product D,West,259
2023-05-20,Product E,North,248
2023-05-20,Product E,South,875
2023-05-20,Product E,East,329
2023-05-20,Product E,West,811
2023-05-21,Product A,North,661
2023-05-21,Product A,South,166
2023-05-21,Product A,East,911
2023-05-21,Product A,West,480
2023-05-21,Product B,North,157
2023-05-21,Product B,South,358
2023-05-21,Product B,East,441
2023-05-21,Product B,West,937
2023-05-21,Product C,North,229
2023-05-21,Product C,South,826
2023-05-21,Product C,East,271
2023-05-21,Product C,West,869
2023-05-21,Product D,North,713
2023-05-21,Product D,South,308
2023-05-21,Product D,East,902
2023-05-21,Product D,West,453
2023-05-21,Product E,North,570
2023-05-21,Product E,South,897
2023-05-21,Product E,East,215
2023-05-21,Product E,West,363
2023-05-22,Product A,North,761
2023-05-22,Product A,South,911
2023-05-22,Product A,East,541
2023-05-22,Product A,West,647
2023-05-22,Product B,North,552
2023-05-22,Product B,South,944
2023-05-22,Product B,East,576
2023-05-22,Product B,West,386
2023-05-22,Product C,North,402
2023-05-22,Product C,South,410
2023-05-22,Product C,East,307
2023-05-22,Product C,West,717
2023-05-22,Product D,North,545
2023-05-22,Product D,South,769
2023-05-22,Product D,East,732
2023-05-22,Product D,West,154
2023-05-22,Product E,North,111
2023-05-22,Product E,South,756
2023-05-22,Product E,East,499
2023-05-22,Product E,West,747
2023-05-23,Product A,North,614
2023-05-23,Product A,South,755
2023-05-23,Product A,East,641
2023-05-23,Product A,West,336
2023-05-23,Product B,North,378
2023-05-23,Product B,South,447
2023-05-23,Product B,East,726
2023-05-23,Product B,West,203
2023-05-23,Product C,North,729
2023-05-23,Product C,South,616
2023-05-23,Product C,East,971
2023-05-23,Product C,West,347
2023-05-23,Product D,North,463
2023-05-23,Product D,South,420
2023-05-23,Product D,East,732
2023-05-23,Product D,West,385
2023-05-23,Product E,North,248
2023-05-23,Product E,South,183
2023-05-23,Product E,East,505
2023-05-23,Product E,West,555
2023-05-24,Product A,North,842
2023-05-24,Product A,South,899
2023-05-24,Product A,East,260
2023-05-24,Product A,West,883
2023-05-24,Product B,North,559
2023-05-24,Product B,South,649
2023-05-24,Product B,East,599
2023-05-24,Product B,West,837
2023-05-24,Product C,North,608
2023-05-24,Product C,South,753
2023-05-24,Product C,East,903
2023-05-24,Product C,West,580
2023-05-24,Product D,North,762
2023-05-24,Product D,South,213
2023-05-24,Product D,East,848
2023-05-24,Product D,West,677
2023-05-24,Product E,North,460
2023-05-24,Product E,South,440
2023-05-24,Product E,East,869
2023-05-24,Product E,West,860
2023-05-25,Product A,North,548
2023-05-25,Product A,South,942
2023-05-25,Product A,East,934
2023-05-25,Product A,West,279
2023-05-25,Product B,North,801
2023-05-25,Product B,South,506
2023-05-25,Product B,East,765
2023-05-25,Product B,West,295
2023-05-25,Product C,North,565
2023-05-25,Product C,South,410
2023-05-25,Product C,East,361
2023-05-25,Product C,West,518
2023-05-25,Product D,North,505
2023-05-25,Product D,South,242
2023-05-25,Product D,East,441
2023-05-25,Product D,West,415
2023-05-25,Product E,North,200
2023-05-25,Product E,South,343
2023-05-25,Product E,East,589
2023-05-25,Product E,West,111
2023-05-26,Product A,North,338
2023-05-26,Product A,South,660
2023-05-26,Product A,East,141
2023-05-26,Product A,West,777
2023-05-26,Product B,North,693
2023-05-26,Product B,South,528
2023-05-26,Product B,East,902
2023-05-26,Product B,West,257
2023-05-26,Product C,North,315
2023-05-26,Product C,South,769
2023-05-26,Product C,East,561
2023-05-26,Product C,West,233
2023-05-26,Product D,North,166
2023-05-26,Product D,South,947
2023-05-26,Product D,East,106
2023-05-26,Product D,West,625
2023-05-26,Product E,North,172
2023-05-26,Product E,South,498
2023-05-26,Product E,East,504
2023-05-26,Product E,West,774
2023-05-27,Product A,North,677
2023-05-27,Product A,South,958
2023-05-27,Product A,East,229
2023-05-27,Product A,West,565
2023-05-27,Product B,North,305
2023-05-27,Product B,South,887
2023-05-27,Product B,East,867
2023-05-27,Product B,West,365
2023-05-27,Product C,North,636
2023-05-27,Product C,South,892
2023-05-27,Product C,East,352
2023-05-27,Product C,West,921
2023-05-27,Product D,North,388
2023-05-27,Product D,South,263
2023-05-27,Product D,East,194
2023-05-27,Product D,West,881
2023-05-27,Product E,North,932
2023-05-27,Product E,South,209
2023-05-27,Product E,East,435
2023-05-27,Product E,West,921
2023-05-28,Product A,North,337
2023-05-28,Product A,South,480
2023-05-28,Product A,East,535
2023-05-28,Product A,West,998
2023-05-28,Product B,North,582
2023-05-28,Product B,South,124
2023-05-28,Product B,East,752
2023-05-28,Product B,West,216
2023-05-28,Product C,North,581
2023-05-28,Product C,South,491
2023-05-28,Product C,East,636
2023-05-28,Product C,West,178
2023-05-28,Product D,North,679
2023-05-28,Product D,South,272
2023-05-28,Product D,East,111
2023-05-28,Product D,West,899
2023-05-28,Product E,North,227
2023-05-28,Product E,South,707
2023-05-28,Product E,East,191
2023-05-28,Product E,West,752
2023-05-29,Product A,North,642
2023-05-29,Product A,South,945
2023-05-29,Product A,East,631
2023-05-29,Product A,West,757
2023-05-29,Product B,North,927
2023-05-29,Product B,South,546
2023-05-29,Product B,East,489
2023-05-29,Product B,West,771
2023-05-29,Product C,North,960
2023-05-29,Product C,South,142
2023-05-29,Product C,East,353
2023-05-29,Product C,West,229
2023-05-29,Product D,North,159
2023-05-29,Product D,South,762
2023-05-29,Product D,East,566
2023-05-29,Product D,West,386
2023-05-29,Product E,North,616
2023-05-29,Product E,South,566
2023-05-29,Product E,East,877
2023-05-29,Product E,West,444
2023-05-30,Product A,North,741
2023-05-30,Product A,South,481
2023-05-30,Product A,East,878
2023-05-30,Product A,West,789
2023-05-30,Product B,North,352
2023-05-30,Product B,South,155
2023-05-30,Product B,East,562
2023-05-30,Product B,West,556
2023-05-30,Product C,North,182
2023-05-30,Product C,South,198
2023-05-30,Product C,East,248
2023-05-30,Product C,West,428
2023-05-30,Product D,North,255
2023-05-30,Product D,South,289
2023-05-30,Product D,East,593
2023-05-30,Product D,West,982
2023-05-30,Product E,North,362
2023-05-30,Product E,South,179
2023-05-30,Product E,East,499
2023-05-30,Product E,West,863
2023-05-31,Product A,North,708
2023-05-31,Product A,South,359
2023-05-31,Product A,East,871
2023-05-31,Product A,West,714
2023-05-31,Product B,North,651
2023-05-31,Product B,South,884
2023-05-31,Product B,East,200
2023-05-31,Product B,West,458
2023-05-31,Product C,North,479
2023-05-31,Product C,South,919
2023-05-31,Product C,East,320
2023-05-31,Product C,West,919
2023-05-31,Product D,North,519
2023-05-31,Product D,South,223
2023-05-31,Product D,East,521
2023-05-31,Product D,West,330
2023-05-31,Product E,North,789
2023-05-31,Product E,South,162
2023-05-31,Product E,East,584
2023-05-31,Product E,West,727
2023-06-01,Product A,North,802
2023-06-01,Product A,South,673
2023-06-01,Product A,East,867
2023-06-01,Product A,West,582
2023-06-01,Product B,North,618
2023-06-01,Product B,South,254
2023-06-01,Product B,East,191
2023-06-01,Product B,West,625
2023-06-01,Product C,North,554
2023-06-01,Product C,South,840
2023-06-01,Product C,East,697
2023-06-01,Product C,West,744
2023-06-01,Product D,North,609
2023-06-01,Product D,South,282
2023-06-01,Product D,East,485
2023-06-01,Product D,West,673
2023-06-01,Product E,North,830
2023-06-01,Product E,South,504
2023-06-01,Product E,East,345
2023-06-01,Product E,West,841
2023-06-02,Product A,North,690
2023-06-02,Product A,South,760
2023-06-02,Product A,East,749
2023-06-02,Product A,West,570
2023-06-02,Product B,North,925
2023-06-02,Product B,South,987
2023-06-02,Product B,East,522
2023-06-02,Product B,West,164
2023-06-02,Product C,North,112
2023-06-02,Product C,South,312
2023-06-02,Product C,East,341
2023-06-02,Product C,West,592
2023-06-02,Product D,North,312
2023-06-02,Product D,South,792
2023-06-02,Product D,East,437
2023-06-02,Product D,West,272
2023-06-02,Product E,North,771
2023-06-02,Product E,South,263
2023-06-02,Product E,East,564
2023-06-02,Product E,West,596
2023-06-03,Product A,North,799
2023-06-03,Product A,South,494
2023-06-03,Product A,East,802
2023-06-03,Product A,West,407
2023-06-03,Product B,North,867
2023-06-03,Product B,South,282
2023-06-03,Product B,East,728
2023-06-03,Product B,West,893
2023-06-03,Product C,North,609
2023-06-03,Product C,South,807
2023-06-03,Product C,East,645
2023-06-03,Product C,West,663
2023-06-03,Product D,North,723
2023-06-03,Product D,South,863
2023-06-03,Product D,East,693
2023-06-03,Product D,West,843
2023-06-03,Product E,North,326
2023-06-03,Product E,South,844
2023-06-03,Product E,East,832
2023-06-03,Product E,West,535
2023-06-04,Product A,North,521
2023-06-04,Product A,South,653
2023-06-04,Product A,East,120
2023-06-04,Product A,West,653
2023-06-04,Product B,North,496
2023-06-04,Product B,South,724
2023-06-04,Product B,East,204
2023-06-04,Product B,West,291
2023-06-04,Product C,North,116
2023-06-04,Product C,South,219
2023-06-04,Product C,East,492
2023-06-04,Product C,West,524
2023-06-04,Product D,North,228
2023-06-04,Product D,South,229
2023-06-04,Product D,East,671
2023-06-04,Product D,West,659
2023-06-04,Product E,North,128
2023-06-04,Product E,South,196
2023-06-04,Product E,East,109
2023-06-04,Product E,West,341
2023-06-05,Product A,North,925
2023-06-05,Product A,South,331
2023-06-05,Product A,East,888
2023-06-05,Product A,West,383
2023-06-05,Product B,North,814
2023-06-05,Product B,South,858
2023-06-05,Product B,East,901
2023-06-05,Product B,West,875
2023-06-05,Product C,North,825
2023-06-05,Product C,South,299
2023-06-05,Product C,East,178
2023-06-05,Product C,West,954
2023-06-05,Product D,North,955
2023-06-05,Product D,South,272
2023-06-05,Product D,East,566
2023-06-05,Product D,West,680
2023-06-05,Product E,North,515
2023-06-05,Product E,South,548
2023-06-05,Product E,East,186
2023-06-05,Product E,West,200
2023-06-06,Product A,North,107
2023-06-06,Product A,South,944
2023-06-06,Product A,East,299
2023-06-06,Product A,West,604
2023-06-06,Product B,North,186
2023-06-06,Product B,South,142
2023-06-06,Product B,East,484
2023-06-06,Product B,West,720
2023-06-06,Product C,North,534
2023-06-06,Product C,South,507
2023-06-06,Product C,East,582
2023-06-06,Product C,West,763
2023-06-06,Product D,North,116
2023-06-06,Product D,South,744
2023-06-06,Product D,East,247
2023-06-06,Product D,West,376
2023-06-06,Product E,North,331
2023-06-06,Product E,South,925
2023-06-06,Product E,East,465
2023-06-06,Product E,West,327
2023-06-07,Product A,North,750
2023-06-07,Product A,South,535
2023-06-07,Product A,East,498
2023-06-07,Product A,West,310
2023-06-07,Product B,North,490
2023-06-07,Product B,South,598
2023-06-07,Product B,East,639
2023-06-07,Product B,West,662
2023-06-07,Product C,North,590
2023-06-07,Product C,South,541
2023-06-07,Product C,East,360
2023-06-07,Product C,West,872
2023-06-07,Product D,North,449
2023-06-07,Product D,South,451
2023-06-07,Product D,East,619
2023-06-07,Product D,West,419
2023-06-07,Product E,North,237
2023-06-07,Product E,South,649
2023-06-07,Product E,East,722
2023-06-07,Product E,West,467
2023-06-08,Product A,North,319
2023-06-08,Product A,South,436
2023-06-08,Product A,East,322
2023-06-08,Product A,West,747
2023-06-08,Product B,North,867
2023-06-08,Product B,South,459
2023-06-08,Product B,East,428
2023-06-08,Product B,West,562
2023-06-08,Product C,North,660
2023-06-08,Product C,South,903
2023-06-08,Product C,East,481
2023-06-08,Product C,West,935
2023-06-08,Product D,North,689
2023-06-08,Product D,South,716
2023-06-08,Product D,East,268
2023-06-08,Product D,West,316
2023-06-08,Product E,North,477
2023-06-08,Product E,South,218
2023-06-08,Product E,East,289
2023-06-08,Product E,West,866
2023-06-09,Product A,North,469
2023-06-09,Product A,South,877
2023-06-09,Product A,East,248
2023-06-09,Product A,West,775
2023-06-09,Product B,North,751
2023-06-09,Product B,South,958
2023-06-09,Product B,East,587
2023-06-09,Product B,West,869
2023-06-09,Product C,North,473
2023-06-09,Product C,South,880
2023-06-09,Product C,East,792
2023-06-09,Product C,West,259
2023-06-09,Product D,North,450
2023-06-09,Product D,South,387
2023-06-09,Product D,East,387
2023-06-09,Product D,West,991
2023-06-09,Product E,North,325
2023-06-09,Product E,South,622
2023-06-09,Product E,East,621
2023-06-09,Product E,West,882
2023-06-10,Product A,North,372
2023-06-10,Product A,South,501
2023-06-10,Product A,East,282
2023-06-10,Product A,West,764
2023-06-10,Product B,North,587
2023-06-10,Product B,South,926
2023-06-10,Product B,East,945
2023-06-10,Product B,West,223
2023-06-10,Product C,North,725
2023-06-10,Product C,South,889
2023-06-10,Product C,East,513
2023-06-10,Product C,West,824
2023-06-10,Product D,North,271
2023-06-10,Product D,South,387
2023-06-10,Product D,East,534
2023-06-10,Product D,West,785
2023-06-10,Product E,North,212
2023-06-10,Product E,South,987
2023-06-10,Product E,East,221
2023-06-10,Product E,West,643
2023-06-11,Product A,North,321
2023-06-11,Product A,South,730
2023-06-11,Product A,East,138
2023-06-11,Product A,West,596
2023-06-11,Product B,North,879
2023-06-11,Product B,South,332
2023-06-11,Product B,East,629
2023-06-11,Product B,West,248
2023-06-11,Product C,North,496
2023-06-11,Product C,South,760
2023-06-11,Product C,East,737
2023-06-11,Product C,West,401
2023-06-11,Product D,North,459
2023-06-11,Product D,South,337
2023-06-11,Product D,East,746
2023-06-11,Product D,West,762
2023-06-11,Product E,North,335
2023-06-11,Product E,South,835
2023-06-11,Product E,East,302
2023-06-11,Product E,West,355
2023-06-12,Product A,North,697
2023-06-12,Product A,South,761
2023-06-12,Product A,East,334
2023-06-12,Product A,West,444
2023-06-12,Product B,North,633
2023-06-12,Product B,South,959
2023-06-12,Product B,East,896
2023-06-12,Product B,West,880
2023-06-12,Product C,North,565
2023-06-12,Product C,South,869
2023-06-12,Product C,East,640
2023-06-12,Product C,West,312
2023-06-12,Product D,North,562
2023-06-12,Product D,South,535
2023-06-12,Product D,East,382
2023-06-12,Product D,West,661
2023-06-12,Product E,North,706
2023-06-12,Product E,South,562
2023-06-12,Product E,East,506
2023-06-12,Product E,West,187
2023-06-13,Product A,North,143
2023-06-13,Product A,South,560
2023-06-13,Product A,East,377
2023-06-13,Product A,West,782
2023-06-13,Product B,North,520
2023-06-13,Product B,South,800
2023-06-13,Product B,East,452
2023-06-13,Product B,West,795
2023-06-13,Product C,North,614
2023-06-13,Product C,South,802
2023-06-13,Product C,East,729
2023-06-13,Product C,West,118
2023-06-13,Product D,North,122
2023-06-13,Product D,South,512
2023-06-13,Product D,East,129
2023-06-13,Product D,West,906
2023-06-13,Product E,North,207
2023-06-13,Product E,South,466
2023-06-13,Product E,East,380
2023-06-13,Product E,West,227
2023-06-14,Product A,North,328
2023-06-14,Product A,South,210
2023-06-14,Product A,East,235
2023-06-14,Product A,West,461
2023-06-14,Product B,North,285
2023-06-14,Product B,South,755
2023-06-14,Product B,East,683
2023-06-14,Product B,West,228
2023-06-14,Product C,North,975
2023-06-14,Product C,South,360
2023-06-14,Product C,East,614
2023-06-14,Product C,West,548
2023-06-14,Product D,North,999
2023-06-14,Product D,South,203
2023-06-14,Product D,East,582
2023-06-14,Product D,West,323
2023-06-14,Product E,North,931
2023-06-14,Product E,South,973
2023-06-14,Product E,East,965
